,workerId,treatment,idpAgreement,taskId,acc,globalId,decision,selfPrediction,finalPrediction,selfCorrect,finalCorrect,agreement,prediction,finalAgreement,mlCorrect,switch
272,104,1,80,21,50,132,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
273,454,0,50,16,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
274,229,1,80,20,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
275,64,2,50,19,80,4786,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
276,405,1,80,20,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
277,248,2,50,30,80,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
278,184,3,80,3,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
279,142,2,50,6,80,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
280,74,0,50,28,50,2053,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
281,201,2,50,19,80,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
282,65,2,50,20,80,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
283,146,2,50,17,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
284,16,3,80,7,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
285,464,2,50,17,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
286,151,1,80,5,50,132,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
287,313,0,50,24,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
288,33,0,50,25,50,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
289,131,1,80,16,50,481,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
290,8,3,80,21,80,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
291,281,1,80,4,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
292,323,3,80,7,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
293,168,0,50,27,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
294,382,3,80,22,80,1004,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
295,276,1,80,12,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
296,178,2,50,22,80,1066,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
297,47,1,80,8,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
298,206,3,80,24,80,2053,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
299,370,1,80,24,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
300,387,1,80,23,50,1004,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
301,41,1,80,6,50,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
302,435,1,80,30,50,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
303,412,1,80,15,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
304,328,2,50,11,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
305,214,0,50,2,50,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
306,321,1,80,31,50,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
307,398,0,50,24,50,734,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
308,120,0,50,10,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
309,449,0,50,1,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
310,453,0,50,14,50,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
311,36,2,50,22,80,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
312,405,1,80,11,50,3724,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
313,31,3,80,20,80,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
314,241,1,80,15,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
315,144,1,80,6,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
316,155,3,80,2,80,132,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
317,26,1,80,5,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
318,123,2,50,6,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
319,425,2,50,27,80,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
320,156,3,80,11,80,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
321,427,2,50,23,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
322,294,2,50,7,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
323,115,0,50,12,50,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
324,424,1,80,25,50,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
325,46,1,80,4,50,4361,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
326,327,3,80,17,80,3996,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
327,277,3,80,15,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
328,71,3,80,17,80,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
329,133,2,50,29,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
330,0,2,50,29,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
331,417,3,80,1,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
332,36,2,50,30,80,4688,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
333,160,1,80,9,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
334,270,2,50,7,80,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
335,437,2,50,6,80,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
336,314,1,80,12,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
337,62,2,50,30,80,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
338,375,3,80,8,80,4786,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
339,107,1,80,15,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
340,427,2,50,30,80,5272,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
341,188,2,50,17,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
342,155,3,80,11,80,3152,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
343,456,0,50,13,50,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
344,93,2,50,27,80,2506,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
345,443,3,80,22,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
346,240,3,80,11,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
347,159,2,50,22,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
348,116,0,50,8,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
349,70,1,80,25,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
350,463,3,80,30,80,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
351,303,0,50,23,50,1004,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
352,269,0,50,5,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
353,439,3,80,23,80,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
354,158,1,80,23,50,4223,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
355,18,3,80,23,80,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
356,329,2,50,13,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
357,351,3,80,21,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
358,41,1,80,11,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
359,135,3,80,26,80,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
360,367,2,50,23,80,4688,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
361,67,3,80,22,80,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
362,69,1,80,22,50,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
363,242,1,80,13,50,132,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
364,448,0,50,2,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
365,361,0,50,31,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
366,235,3,80,18,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
367,325,2,50,7,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
368,449,0,50,6,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
369,87,3,80,30,80,2053,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
370,346,2,50,11,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
371,448,0,50,10,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
372,262,1,80,22,50,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
373,259,2,50,14,80,4361,0,1,0,FALSE,TRUE,1,1,FALSE,FALSE,FALSE
374,360,1,80,8,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
375,176,0,50,9,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
376,219,3,80,25,80,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
377,382,3,80,12,80,132,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
378,316,3,80,18,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
379,284,2,50,18,80,132,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
380,353,2,50,10,80,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
381,195,0,50,26,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
382,58,1,80,1,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
383,380,0,50,10,50,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
384,28,2,50,4,80,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
385,340,2,50,26,80,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
386,285,1,80,23,50,4223,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
387,278,3,80,25,80,2053,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
388,442,0,50,15,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
389,268,2,50,24,80,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
390,21,0,50,26,50,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
391,232,3,80,17,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
392,324,1,80,6,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
393,324,1,80,5,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
394,358,0,50,28,50,4223,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
395,364,1,80,3,50,1090,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
396,150,2,50,1,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
397,29,2,50,19,80,991,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
398,159,2,50,28,80,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
399,124,2,50,11,80,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
400,81,0,50,19,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
401,394,3,80,11,80,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
402,188,2,50,21,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
403,402,1,80,31,50,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
404,344,1,80,11,50,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
405,175,1,80,19,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
406,226,0,50,16,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
407,247,0,50,21,50,6577,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
408,119,0,50,29,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
409,285,1,80,17,50,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
410,132,2,50,10,80,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
411,148,0,50,16,50,3996,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
412,109,0,50,26,50,1004,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
413,78,0,50,21,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
414,305,0,50,19,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
415,363,1,80,18,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
416,2,1,80,31,50,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
417,408,0,50,24,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
418,256,0,50,19,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
419,413,0,50,27,50,2506,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
420,254,2,50,23,80,734,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
421,85,1,80,16,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
422,435,1,80,20,50,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
423,381,0,50,2,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
424,389,0,50,26,50,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
425,59,3,80,15,80,1965,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
426,410,2,50,23,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
427,3,3,80,7,80,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
428,170,3,80,2,80,6533,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
429,447,0,50,31,50,4688,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
430,339,1,80,3,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
431,211,0,50,4,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
432,58,1,80,17,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
433,269,0,50,11,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
434,140,1,80,2,50,3156,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
435,38,3,80,4,80,6577,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
436,358,0,50,3,50,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
437,205,2,50,4,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
438,302,3,80,6,80,3724,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
439,309,1,80,17,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
440,249,1,80,8,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
441,420,0,50,23,50,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
442,341,1,80,20,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
443,316,3,80,4,80,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
444,346,2,50,21,80,1965,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
445,237,0,50,31,50,2506,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
446,51,0,50,13,50,3152,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
447,239,2,50,2,80,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
448,225,2,50,10,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
449,171,2,50,1,80,2487,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
450,186,0,50,24,50,5272,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
451,377,0,50,9,50,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
452,161,0,50,31,50,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
453,121,0,50,24,50,1066,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
454,188,2,50,11,80,132,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
455,411,0,50,16,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
456,170,3,80,12,80,3996,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
457,155,3,80,3,80,4770,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
458,276,1,80,26,50,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
459,245,0,50,1,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
460,19,0,50,2,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
461,17,2,50,9,80,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
462,284,2,50,30,80,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
463,435,1,80,11,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
464,260,3,80,12,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
465,24,3,80,13,80,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
466,112,3,80,18,80,132,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
467,398,0,50,13,50,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
468,166,0,50,19,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
469,5,2,50,20,80,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
470,195,0,50,11,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
471,450,3,80,2,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
472,338,1,80,20,50,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
473,431,2,50,15,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
474,55,3,80,13,80,132,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
475,189,0,50,15,50,4356,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
476,100,3,80,21,80,1965,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
477,251,0,50,1,50,2380,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
478,85,1,80,27,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
479,81,0,50,2,50,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
480,17,2,50,26,80,5272,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
481,261,0,50,6,50,132,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
482,6,3,80,17,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
483,48,2,50,8,80,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
484,58,1,80,2,50,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
485,16,3,80,19,80,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
486,380,0,50,18,50,1090,1,0,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE
487,31,3,80,4,80,1965,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
488,295,0,50,17,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
489,260,3,80,22,80,1066,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
490,39,2,50,25,80,2506,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
491,376,0,50,29,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
492,55,3,80,25,80,4688,1,0,1,FALSE,TRUE,0,1,TRUE,TRUE,TRUE
493,139,0,50,24,50,4492,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
494,230,1,80,10,50,3792,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
495,253,0,50,5,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
496,294,2,50,23,80,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
497,308,0,50,27,50,4688,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
498,18,3,80,6,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
499,23,3,80,14,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
500,342,1,80,7,50,3998,1,0,1,FALSE,TRUE,1,0,FALSE,FALSE,FALSE
501,352,3,80,3,80,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
502,403,0,50,29,50,1004,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
503,32,0,50,15,50,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
504,366,2,50,23,80,1004,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
505,16,3,80,26,80,4223,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
506,408,0,50,7,50,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
507,440,0,50,6,50,6577,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
508,326,3,80,26,80,734,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
509,190,0,50,6,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
510,392,0,50,25,50,2506,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
511,294,2,50,3,80,3156,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
512,231,1,80,2,50,3156,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
513,110,2,50,15,80,6533,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
514,125,0,50,25,50,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
515,459,0,50,1,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
516,117,3,80,3,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
517,74,0,50,11,50,991,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
518,218,1,80,13,50,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
519,34,3,80,22,80,2506,1,1,0,TRUE,FALSE,1,1,FALSE,TRUE,FALSE
520,4,1,80,18,50,3152,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
521,0,2,50,22,80,4223,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
522,448,0,50,8,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
523,349,3,80,25,80,4688,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
524,318,1,80,23,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
525,145,0,50,26,50,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
526,238,2,50,23,80,2162,0,1,0,FALSE,TRUE,0,0,TRUE,TRUE,TRUE
527,240,3,80,1,80,3998,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
528,450,3,80,27,80,4223,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
529,281,1,80,5,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
530,382,3,80,5,80,4361,0,0,0,TRUE,TRUE,0,1,FALSE,FALSE,FALSE
531,158,1,80,10,50,3156,0,1,0,FALSE,TRUE,1,1,FALSE,FALSE,FALSE
532,323,3,80,6,80,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
533,23,3,80,5,80,370,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
534,390,3,80,13,80,4786,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
535,277,3,80,24,80,2053,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
536,428,1,80,25,50,2162,0,0,0,TRUE,TRUE,1,0,TRUE,TRUE,FALSE
537,382,3,80,23,80,734,0,0,1,TRUE,FALSE,0,1,TRUE,FALSE,TRUE
538,418,2,50,14,80,3998,1,0,0,FALSE,FALSE,0,1,FALSE,TRUE,FALSE
539,330,2,50,25,80,5272,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
540,189,0,50,18,50,4770,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
541,374,1,80,16,50,3996,1,0,0,FALSE,FALSE,1,0,TRUE,FALSE,FALSE
542,135,3,80,20,80,481,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
543,352,3,80,14,80,3724,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
544,289,0,50,15,50,1090,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
545,227,2,50,27,80,2162,0,1,1,FALSE,FALSE,0,0,FALSE,TRUE,FALSE
546,367,2,50,2,80,2380,1,1,1,TRUE,TRUE,1,1,TRUE,TRUE,FALSE
547,166,0,50,15,50,4361,0,1,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE
548,189,0,50,8,50,370,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
549,456,0,50,12,50,1965,1,1,1,TRUE,TRUE,0,0,FALSE,FALSE,FALSE
550,275,2,50,3,80,1090,1,1,0,TRUE,FALSE,0,0,TRUE,FALSE,TRUE
